consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
"cuando pido la solicitud para el titulo en tramite me aparece en mis datos &quot;sexo : m &quot; y nose como modificarlo para poner femenino porque esta mal el dato y desde aca yo no puedo modificarlo,por ahi ustedes si .. gracias!! ",3,3,8,2,2016,3,5,2,1,0,43,7,233,0.0,0.776824034334764,0,43,26,0.9069767441860465,0.034334763948497854,2,0,10.595597,Datos Personales
"hola, necesitaría saber en donde puedo cambiar datos, porque el mail registrado no tiene mas utilidad por bloqueo y quiero agregar el nuevo, porque no puedo entrar a mi situación académica, por ende no puedo restablecer nada mediante mail, solicito que me diga bien donde debe actualizar o modificar datos. gracias  ",2,1,6,1,2016,3,4,2,1,0,5,3,316,0.0,0.8164556962025317,3,53,23,0.8301886792452831,0.0189873417721519,1,0,10.576006,Datos Personales
"buen día, ingreso a realizar la solicitud de libreta y no me permite, quisiera saber si pueden empezar el tramite con este mail, muchas gracias! ",1,2,7,1,2018,0,6,4,1,1,43,12,145,0.0,0.8,1,26,13,1.0,0.027586206896551724,1,0,10.56129,Datos Personales
"hace 24 hs solicité el título, luego de corroborar mis datos se menciona que recibiré varios mails pero aún no he recibido ninguno. mi inquietud tiene que ver con este tema, cuánto es el tiempo para recibir los mails (ya que no se menciona) y poder concluir con el trámite de solicitud del título. muchas gracias por la respuesta. ",1,4,3,1,2016,0,2,1,1,1,4,7,331,0.0,0.7945619335347432,7,60,33,0.85,0.015105740181268883,3,0,10.54332,Datos Personales
"perdi mi antiguo mail, es nuevo es castro.estefania98@gmail.com. quiero reestablecer la contraseña de mi perfil y solo puedo hacerlo con el mensaje que envian a mi antiguo mail por eso solicito si podrán cambiar ese dato ",5,4,2,1,2018,3,7,0,0,1,5,3,221,0.0,0.8054298642533937,1,37,20,0.8918918918918919,0.01809954751131222,3,0,10.541708999999999,Datos Personales
buenas noches. ttsolicito información sobre como gestionar la reincorporación a ttla carrera ya que perdí la regularidad y no recibí el mail ttpara poder gestionarla. tt ttsaludos  ,0,3,5,1,2019,3,0,0,0,1,3,7,181,0.0,0.8342541436464088,4,29,14,0.9310344827586207,0.011049723756906077,2,0,10.4993305,Datos Personales
buenos días. mi consulta se debe a que solicito información sobre las asignaturas con presencia semi presencial. debido a que tengo entendido que se realiza por aulas virtuales pero no sé mucho más que eso y quisiera si pueden detallarme más información ,2,1,2,1,2018,1,8,4,1,1,54,3,254,0.0,0.8267716535433071,6,43,23,0.8372093023255814,0.007874015748031496,2,0,10.493461,Datos Personales
"a quien corresponda:  queria consultarles como debo hacer para anotarme nuevamenta para terminar de cursar ya que estoy en condicion de libre en la carrera, y no puedo ingresar al sistema con mis datos por este mismo motivo. debo concurrir a sede y anotarme de manera presencial??? les agradeceria la informacion.                        saludos cordiales,mariana  ",1,4,6,1,2016,1,2,1,1,1,5,14,364,0.0,0.7637362637362637,0,79,52,0.569620253164557,0.02197802197802198,2,0,10.486361,Datos Personales
"buenos dias, mi consulta es por mi clave de estudiante, realice una nueva, entre la primera vez bien, a la segunda el mismo dia no me dejo, volvi a realizar cambio de clave y no me envia x mail la misma, lo volvi a hscer y me dice que ya lo realice que esta en espera, como hago para obtener mi clave? gracias ",3,1,11,2,2017,0,2,4,1,1,3,7,310,0.0,0.7709677419354839,0,64,38,0.75,0.025806451612903226,1,0,10.464192,Datos Personales
buenas tardes. consulto por el boleto estudiantil mande la solicitud completa pero nunca me llego ningún mail de información. gracias  ,6,1,5,1,2017,2,8,3,1,1,54,7,135,0.0,0.8296296296296296,2,22,9,0.9545454545454546,0.014814814814814815,2,0,10.397999,Datos Personales
" ud. ha solicitado su reincorporación. para continuar con el proceso, copie y pegue en su navegador, la siguiente url:  saweb.unlu.edu.ar/3fw3om12jhqggdme8uaj0bcrojw7szbvf9y4/vy5epvl7jilrcvbl8odv8acako6zwd4rc9v3dr0nzuecppyxoctvm6w8tc7qfahs.htm  recuerde que una vez realizada la solicitud, deberá ingresar dentro de las 24 hs. posteriores de lo contrario, tendrá que realizar una nueva solicitud de reincorporación  ",6,3,3,1,2019,3,8,2,1,1,3,7,416,0.0,0.7908653846153846,4,51,29,0.803921568627451,0.028846153846153848,7,0,10.387823,Datos Personales
buen dia. no recuerdo mi clave para ingresar en la información académica. ya puse reestablecer pero no me llegó ningún mail para realizar dicha acción. saludos. ,0,1,8,2,2018,0,4,2,1,1,4,7,161,0.0,0.8136645962732919,5,27,15,0.9259259259259259,0.024844720496894408,4,0,10.380028999999999,Datos Personales
hola buenas tardes- envio este correo porque no me deja ingresar a mi perfil de estudiante. mis datos: andrea ramirez estudiante regular del profesorado en educacion fisica sede san fernando. legajo 130062 dni: 38009842   me acerque al profesorado y me informaron que figuro como libre y me informaron que envie un correo.  espero su respuesta atentamente. ya que deseo rendir materias libres.  andrea ramirez ,2,2,5,1,2018,1,5,2,1,1,43,3,410,0.0,0.7804878048780488,0,69,32,0.7971014492753623,0.01707317073170732,5,0,10.363882,Datos Personales
"hola, complete la solicitud de preinscripción para que me manden el mail y llenar la planilla, pero cometí el error de completar mal mi correo y por lo tanto no me va a llegar ese mail. quise completar otra vez la solicitud para corregir el mail pero no me deja. tengo que esperar 24hs para volver a completarlo? porque tenia planeado ir a inscribirme mañana.  ",0,3,2,1,2019,1,8,0,0,1,0,3,361,0.0,0.7950138504155124,2,67,39,0.7164179104477612,0.01662049861495845,3,0,10.329715,Datos Personales
"buenas tardes, me comunico porque necesito imprimir la solicitud de inscripción online y por un motivo no puedo ingresar al mail donde debería llegarme el mail. intente volver a solicitar la inscripción usando otro mail pero me explica que tengo un tramite vigente y que se reenviara el mail, pero al no tener acceso a mi casilla de correo no puedo recibirlo. no sabría como solucionarlo, espero ustedes me ayuden.  desde ya muchas gracias, saludos. ",3,2,2,1,2018,2,8,0,0,1,0,7,450,0.0,0.8133333333333334,4,77,35,0.7662337662337663,0.017777777777777778,4,0,10.322822,Datos Personales
"buenas tardes, la consulta es por que llene la solicitud de pre inscripcion y me falto poner .ar en el correo electronico..quise volver a cargar los datos y no me deja...como debo seguir?? ",4,1,12,2,2016,1,8,0,0,1,3,7,189,0.0,0.7777777777777778,0,34,19,0.9117647058823529,0.047619047619047616,6,0,10.291749000000001,Datos Personales
"hola.por error me quedo al ingresar que solicitaba cambio de domicilio, pero fue un error , no se que paso pero recibí un mail diciendo que había solicitado cambio de domicilio, pero no lo hice , confirmo mi domicilio la tradición 1254.gracias ",5,3,3,1,2018,3,2,4,1,1,5,3,244,0.0,0.7868852459016393,3,43,25,0.7441860465116279,0.02459016393442623,2,0,28.969307,Exámenes
"hola buenas tardes, queria consultar cuanto es el periodo de tiempo para poder rendir un examen. y si paso el periodo como puedo hacer para rendir estando en regular. otra consulta es cuantas veces se puede recursar una materia. gracias! ",0,2,6,1,2017,3,6,3,1,1,5,7,238,0.0,0.8109243697478992,0,41,18,0.8780487804878049,0.02100840336134454,3,0,27.60875,Exámenes
con cuanto se aprueba un examen final regular? ,2,2,8,2,2018,0,8,0,0,0,0,5,47,0.0,0.8085106382978723,0,9,4,1.0,0.02127659574468085,1,0,26.906614,Exámenes
"queria saber cuantas veces me puedo presentar a rendir un examen final en condicion de regular, cuanto me dura la regularidad y si hay una prorroga en que consiste y como se pide. desde ya muchas gracias  ",1,2,5,1,2017,0,6,3,1,1,27,3,205,0.0,0.8048780487804879,0,39,20,0.8974358974358975,0.00975609756097561,1,0,25.988342000000003,Exámenes
"buenas tardes,quiiero saber para rendir una materia libre cuantas oportunidades hay.es una materia que tuve el segundo cuatrimestre del año pasado,solo me presente a darla libre una vez hasta ahora. quiero saber cuanto tiempo y cuantas  veces. gracias atte  ",3,1,8,2,2017,2,1,3,1,1,29,3,258,0.0,0.8217054263565892,0,42,17,0.8095238095238095,0.01937984496124031,3,0,25.247063,Exámenes
"me inscribí a dos msjs de examenes hace unas semanas y apare aceptaron la inscripción y hoy quise entrar a mi cuanta con mi legión y contraseña u no pude , creo que por que tengo que pedir otra prórroga. en cuestión, quiero saber si puedo rendir los examenes? ",2,4,7,1,2019,3,8,4,1,1,54,3,260,0.0,0.7961538461538461,5,50,30,0.88,0.015384615384615385,1,0,24.915045000000003,Exámenes
"quería pedir la nota de atletismo, el profesor tejera me aprobó en la mesa de examen, y no me pasaron la nota me dice que quede libre y yo la aprobé  ",6,2,12,2,2018,3,6,4,1,1,43,7,150,0.0,0.7733333333333333,3,33,22,0.7272727272727273,0.013333333333333334,1,0,24.604809,Exámenes
"hola que tal? me dirigo para consultar la nota y estado del examen oral que realize el día martes 17 del corriente año, ya que pense que quede libre pero aparesco regular, cuantas veces se puede dar un final habiendo desaprobado tres veces la prueba de un final? gracias. ",2,3,5,1,2016,3,6,3,1,1,5,7,272,0.0,0.7941176470588235,1,50,28,0.86,0.01838235294117647,1,0,24.468407,Exámenes
"hola, me quiero inscribir en teorias del aprendizaje para rendir en la mesa del 14/12/2015 pero aparezco &quot;libre&quot;. lo cual es incorrecto porque durante la cursada de este cuatrimestre que paso quede &quot;regular&quot;. mi pregunta es &iquest;que hago? porque la fecha limite de inscripcion es hoy (10/12/15) y no puedo presentarme en la segunda mesa. ",3,2,12,2,2015,1,4,2,1,1,43,7,361,0.0,0.7506925207756233,0,56,28,0.8214285714285714,0.027700831024930747,3,0,24.192667,Exámenes
"buen día, necesito confirmar si estoy regular en la carrera, quiero rendir un examen final en diciembre. este año no he cursado ninguna materia y la última materia aprobada fué en diciembre 2017. me han comentado que la cuenta de 2 materias aprobadas por año cuenta de agosto a agosto, por eso es mi consulta, no quiero encontrarme con la noticia de que no pueda anotarme para rendir en diciembre. desde ya, muchas gracias los saludo atte ",3,3,10,2,2018,0,2,1,1,1,54,3,439,0.0,0.7949886104783599,3,78,41,0.7692307692307693,0.018223234624145785,3,0,24.156643,Exámenes
"buenos dias, queria saber si riendiendo mal por cuarta vez en las mesas de septiembre una materia quedas libre, y si en este cuatrimestre curse una materia que es correlativa a esa materia y quede en condicion de regular, se mantiene esa regularidad.  muchas gracias ",0,5,11,2,2015,0,6,0,0,0,54,7,267,0.0,0.8127340823970037,0,47,24,0.7872340425531915,0.0149812734082397,1,0,23.917564000000002,Exámenes
me tengo que inscribir para dar el examen final de una materia pero salta libre y yo estoy regular en la materia ,5,5,6,1,2018,2,6,4,1,0,54,7,113,0.0,0.8053097345132744,0,23,13,0.9565217391304348,0.0,1,0,23.782652,Exámenes
"buenos días, quisiera consultar cuánto tiempo puedo estar regular en una materia hasta presentarme a  mesa de examen final y aprobar para no perder mi condición de regular. gracias. ",4,4,2,1,2017,0,3,3,1,0,54,7,182,0.0,0.8186813186813187,3,31,12,0.9354838709677419,0.016483516483516484,2,0,23.564842000000002,Exámenes
"buenas, quería saber cómo  anotarse para rendir examen, me aparecen las fechas pero no la opción de solicitud de inscripción a examenes. tengo que rendir natación ii  muchas gracias ",3,1,5,1,2018,3,5,2,1,1,43,7,182,0.0,0.8131868131868132,5,32,15,0.875,0.016483516483516484,1,0,23.316976999999998,Exámenes
la consulta que quería hacer es puntualmente si la metodología del examen final para rendir en condición de libre es la misma que para rendir en condición de regular.  slds. ,2,4,9,2,2015,2,3,1,1,1,25,3,174,0.0,0.8103448275862069,4,32,17,0.6875,0.011494252873563218,2,0,23.002548,Exámenes
"hola buenos dias disculpen las molestias me ha surgido un problema para poder anotarme en una mesa de examen. este cuatrimestre que paso quede regular en la asignatura bancos y seguros de la carrera contador publico, y cuando me quiero anotar para dar final ahora el 6 de julio aparezco como libre queria ver como hago para anotarme ya que hoy es la fecha limite. estoy llamando a los dos telefonos pero no contesta nadie soy de mercedes(bs as). desde ya muchas gracias!! ",0,1,7,1,2016,1,4,2,1,1,54,7,472,0.0,0.8050847457627118,0,84,46,0.8333333333333334,0.012711864406779662,3,0,22.8919,Exámenes
"hola, ayer (12/5/2016) tuve inconvenientes hasta ultima hora para inscribirme a un examen final. tengo entendido que ya se cerro la inscripcion, &iquest;no hay manera de que me pueda inscribir?.  saludos cordiales  adrian troyelli ",4,2,5,1,2016,0,3,1,1,1,18,7,231,0.0,0.7662337662337663,0,37,17,0.918918918918919,0.025974025974025976,2,0,22.784554,Exámenes
"tuve un problema con el viaje a chivilcoy para dar examen hoy a las 18hs de costos, el micro se quedo a dos cuadras de retiro, x dos horas y tuve q regresar porque  ya no llegaba.quiero saber si puedo rendir el jueves 20 en san miguel para no perder la mesa (?) ",1,3,12,2,2018,1,3,2,1,1,54,7,262,0.0,0.7557251908396947,0,55,36,0.8181818181818182,0.015267175572519083,1,0,22.652555,Exámenes
"tuve un problema con el viaje a chivilcoy para dar examen hoy a las 18hs de costos, el micro se quedo a dos cuadras de retiro, x dos horas y tuve q regresar porque  ya no llegaba.quiero saber si puedo rendir el jueves 20 en san miguel para no perder la mesa (?) ",1,3,12,2,2018,1,3,2,1,1,54,7,262,0.0,0.7557251908396947,0,55,36,0.8181818181818182,0.015267175572519083,1,0,22.652555,Exámenes
"hola, necesitahacer una consulta, sobre una inscripcion a un axemen libre. hoy me dieron la nota de portugues 1, y promocione la materia y quiero anotarme en portugues 2 en condicion libre en los examenes de diciembre, pero no me figura para anotarme, queria saber si me va aparecer o tengo que esperar al proximo cuatrimestre. gracias, espero tu respuesta. ",0,5,11,2,2015,2,6,3,1,1,27,7,358,0.0,0.8016759776536313,0,61,31,0.8524590163934426,0.025139664804469275,3,0,22.638792000000002,Exámenes
hola buenas tardes.. queria consultar si puedo anotarme a rendir administracion general en chivilcoy el mes 8 que hay una mesa presente.. porque rendi el dia 12/7 en lujan y me fue mal entonces hable con clarisa ottaviano y me dijo que consulte por anotarne nuevamente la proxima mesa del mes 8 para rendir en chivilcoy.. gracias y espero su respuesta ,4,2,7,1,2018,1,7,3,1,1,3,7,352,0.0,0.7926136363636364,0,62,35,0.8225806451612904,0.017045454545454544,6,0,22.362526000000003,Exámenes
"hola! me anoté para rendir un final, pero me di cuenta que no estaban cargadas las actas y figura como libre aún, siendo que regularice la materia, me anoté al final como libre, como hago para cambiarlo a regular? gracias! ",2,1,12,2,2018,1,6,3,1,1,54,3,223,0.0,0.7892376681614349,3,41,22,0.8292682926829268,0.03139013452914798,1,0,22.125805,Exámenes
buenos días! quería consultar si hay manera de cambiar mi solicitud de inscripción a finales de la materia derecho ii ya que él sistema me inscribió como libre y debe rendir de forma regular. debo acercarme a la universidad a cambiarlo o cuando ribda aclaro que me inscribí mal?  ,4,5,6,1,2018,0,8,4,1,1,3,12,280,0.0,0.8107142857142857,6,51,27,0.8235294117647058,0.010714285714285714,1,0,21.984179,Exámenes
"buenas tardes, quería saber si había algún inconveniente con la página para realizar la inscripción a los exámenes finales, ya que estoy tratando de inscribirme para rendir examen final de elementos y me dice que no se encuentra habilitada la inscripción, ya me encuentro regular en la materia, así figura también en mi situación académica, pero no logro anotarme, agradezco su ayuda, muchas gracias ",1,1,7,1,2019,1,2,1,1,1,3,7,400,0.0,0.8225,11,65,30,0.8461538461538461,0.0175,1,0,21.960466,Exámenes
"me inscribí a un examen final como libre pero mi situación es regular, quería saber si es posible cambiar la situación a regular ",0,2,12,2,2015,1,6,3,1,1,54,3,129,0.0,0.813953488372093,4,24,12,0.875,0.007751937984496124,1,0,21.934683,Exámenes
"hola quería consultar: -&iquest;cuántas materias y en qué lapso de tiempo, se debe rendir como mínimo para no quedar libre en la carrera?  -y una vez regular &iquest;cuánto es el lapso de tiempo máximo para poder presentarse a rendir un final?  espero su respuesta, saludos. ",3,4,7,1,2016,3,3,0,0,1,25,7,275,0.0,0.7854545454545454,6,48,25,0.8541666666666666,0.02909090909090909,1,0,21.839067,Exámenes
"quisiera saber cuantas oportunidades de rendir final tengo por materia, hasta perder la regularidad de esta.. gracias. ",0,2,9,2,2016,2,6,3,1,0,19,7,119,0.0,0.8235294117647058,0,18,5,0.9444444444444444,0.03361344537815126,3,0,21.837765,Exámenes
"quisiera saber cuantas oportunidades de rendir final tengo por materia, hasta perder la regularidad de esta.. gracias. ",0,2,9,2,2016,2,6,3,1,0,19,7,119,0.0,0.8235294117647058,0,18,5,0.9444444444444444,0.03361344537815126,3,0,21.837765,Exámenes
cuando debería empezar a cursar las materias? quede regular en los dos examenes ,2,1,3,1,2017,3,7,4,1,1,54,3,80,0.0,0.825,1,14,6,1.0,0.0125,1,0,21.736174,Exámenes
"hola, queria averiguar como hago para saber dos notas que no figuran. analisis socioeconomico, rendi el final y me quedo un 7. taller de lectura rendi el final el lunes 18/12 y nose la nota.  gracias!!! ",4,4,12,2,2017,0,3,4,1,1,29,14,203,0.0,0.7487684729064039,0,38,19,0.8421052631578947,0.03940886699507389,3,0,21.71642,Exámenes
"hola, yo me inscribí para el examen de psicología del desarrollo en modo libre, siendo que quede para regular, como puedo cambiar la situación?.  ",2,4,6,1,2018,1,8,4,1,0,43,3,146,0.0,0.7945205479452054,3,26,14,0.9230769230769231,0.03424657534246575,1,0,21.642162,Exámenes
"hola, tengo en condicion de regular sin rendir el final  una materia ,me anotare a un seminario que es correlativo.. de esta materia...estare en condicion de promocionarlo aun sin haber rendido todavia el final? lei el art 20 del estatuto pero me quedo la duda igual.gracias. ",0,3,2,1,2017,0,1,3,1,1,29,3,276,0.0,0.7862318840579711,0,48,28,0.8333333333333334,0.036231884057971016,7,0,21.633638,Exámenes
"hola, yo necesitaba hacer una consulta sobre las mesas de finales. tengo que rendir el final de la asignatura fisicoquimica del medio natural, me aparecen tres fechas en la sede de lujan de los dias 12, 19 y 26. mi duda es, al ser tres mesas yo me puedo anotar en la primer mesa del dia 12 y si me va mal en esa anotarme en la ultima del dia 26? dado que esta mesa de febrero es mi ultima oportunidad para rendir en condicion de regular ya que se me vence el plazo ahora. muchas gracias, saludos! ",4,2,1,1,2019,1,5,2,1,0,29,3,497,0.0,0.7625754527162978,0,99,64,0.7070707070707071,0.02012072434607646,3,0,21.601797,Exámenes
hola!como hago si quiero saber una nota de un examen final?gracias! ,2,3,2,1,2017,1,4,1,1,1,3,3,68,0.0,0.7941176470588235,0,12,7,1.0,0.04411764705882353,1,0,21.509119000000002,Exámenes
hola buenas tardes tengo una consulta respecto ala regularidad de materias si tengo una materia en condicion regular. cuanto tiempo tengo para darla es decir de cuanto es el plazo en el que la materia queda en estado regular? gracias. ,1,2,12,2,2018,1,6,3,1,0,3,7,235,0.0,0.8170212765957446,0,41,18,0.7560975609756098,0.01276595744680851,2,0,21.470589999999998,Exámenes
"hola, yo me inscribí para dar examen final la primer semana de fechas de exámenes (esta semana),  como no las di como hago para inscribirme para los siguientes exámenes? ",3,2,7,1,2019,2,8,4,1,0,17,3,170,0.0,0.7941176470588235,3,31,18,0.8387096774193549,0.01764705882352941,1,0,21.463955,Exámenes
hola yo me inscribi pero no rendi los examenes... puedo anotarme a las materias nuevamente o tengo que rendir de nuevo la materia de ingreso ya que es correlativa con las de la carrera ,3,5,1,1,2019,1,3,4,1,1,54,7,185,0.0,0.8,0,35,21,0.8571428571428571,0.016216216216216217,3,0,21.402416,Exámenes
"buenas tardes, yo di final en el dia de la fecha de hoy de la materia analisis socioeconomico como regular, pero como no habian cargado mi acta tuve que anotarme como libre via campus digital, asi mismo lo comente con los profesores de la mesa de examen y lo dejaron por escrito, mi duda es donde puedo fijarme la nota del mismo. saludos, paula. ",2,1,7,1,2016,2,5,3,1,1,29,3,346,0.0,0.7947976878612717,0,65,39,0.8307692307692308,0.02023121387283237,2,0,21.159403,Exámenes
"hola, quisiera saber cuanto tiempo me dura la prorroga de regularidad que pedí, es para poder dar el examen final como regular.  gracias  ",0,3,9,2,2019,1,4,2,1,0,2,3,138,0.0,0.7971014492753623,1,26,13,0.9230769230769231,0.021739130434782608,1,0,21.025473,Exámenes
"buenas, la consulta es la siguiente: acabo de desaprobar el taller de análisis y resolución de problemas, quedé en condición de libre, el cuatrimestre pasado aprobé 3 materias, dos promocioné y una me quedó regular y desaprobe el final, con el taller desaprobado como queda? me guardan las notas o pierdo todo lo que di?  ",4,1,8,2,2018,3,4,4,1,1,54,7,322,0.0,0.7981366459627329,7,57,30,0.7894736842105263,0.024844720496894408,1,0,21.007488000000002,Exámenes
"buen dia - necesitaría saber al quedar regular en una materia cursada, pierdo esa regularidad en algún momento ? cuanto tiempo tengo para rendir el final ?? gracias por su pronta respuesta, dado que tengo que definir presentaciones en 07-08/2017 - saludos .-  ",6,2,7,1,2017,1,1,1,1,1,3,7,260,0.0,0.7576923076923077,2,45,22,0.8666666666666667,0.023076923076923078,1,0,20.966484,Exámenes
"hola, en agosto me había anotado para rendir el final de introducción a la administración en condición de regular y me saque un 4 en el final y quede regular. &iquest;tengo que volver a anotarme para rendir el final de esa materia? ",1,4,11,2,2016,0,7,0,0,0,54,7,232,0.0,0.7931034482758621,4,43,23,0.6976744186046512,0.017241379310344827,1,0,20.905874,Exámenes
"buen día, continuo con la duda en cuanto al final rendido el 26/9 de estado y políticas sociales 1. aprobé la materia con (6), y quedo en condición regular? aun no pasaron la nota,... gracias y disculpa mi inseguridad. saludos ",5,4,9,2,2019,0,1,1,1,1,5,14,227,0.0,0.748898678414097,4,41,23,0.8536585365853658,0.039647577092511016,5,0,20.854983999999998,Exámenes
quería saber si puedo rendir examen final en condición de libre en febrero? es obligatorio rendir en diciembre?  ,2,2,12,2,2017,2,7,4,1,1,3,3,113,0.0,0.8141592920353983,2,20,8,0.8,0.017699115044247787,1,0,20.741135,Exámenes
"hola si ayer  verifique si me aceptaron la inscribcion a cursada  a administración integrativa y resulta que no me la aceptaron porque tengo que dar un examen final el 8 de marzo. y me contestaron hoy que cuando este el resultado cargado que espero aprobar por las dudas, ahí me puedo inscribir. mi pregunta es cuando me puedo inscribir tengo un periodo de inscripción fuera de termino u ya queda que me inscribí provisoria mente en la lista? ",1,4,2,1,2018,1,2,1,1,0,3,12,443,0.0,0.8081264108352144,4,81,45,0.7037037037037037,0.009029345372460496,2,0,20.64068,Exámenes
"hola disculpen otra consulta ,cuantas oportunidades de dar un final son ? se cuentan las ausencias tambien? antes de perder la regularidad.gracias ",1,4,11,2,2016,0,1,3,1,1,29,3,147,0.0,0.8231292517006803,0,23,12,0.9565217391304348,0.027210884353741496,1,0,20.524921,Exámenes
buenas tardes quisiera saber cuando cargan las notas de examen del día 12/2 ya que necesito aparezca en sistema y poder anotarme para rendir una materia correlativa en el último llamado . muchas gracias ,1,3,2,1,2016,2,2,2,1,0,43,7,203,0.0,0.8078817733990148,2,35,15,0.9714285714285714,0.0049261083743842365,1,0,20.52222,Exámenes
"buenas tardes, mi consulta es sobre la nota de un final que rendi el dia 16-05 el cual me figura que me saque un 2, cuando ese luego de rendir el examen me llamaron y me dijeron que me habia sacado un 5. quisiera saber donde puedo verificar esto, o que hacer. ya que tengo que anotarme en una correlativa para poder rendir final ",4,1,7,1,2019,1,7,4,1,1,54,3,329,0.0,0.7689969604863222,0,65,35,0.7538461538461538,0.015197568389057751,2,0,20.457922,Exámenes
"hola, quiero hacer una pregunta sobre el examen final de elementos de matematica i ya di el examen final mas de una vez intentando aprobar, &iquest;hasta cuando puedo seguir dando el examen? ",2,4,9,2,2015,3,5,2,1,0,54,10,191,0.0,0.806282722513089,0,33,14,0.7878787878787878,0.020942408376963352,1,0,20.452467000000002,Exámenes
hola. ya ha pasado una semana del que di el examen final de matematica 2 y todavía no se la nota y me tengo que anotar a las materias. como hago para saber el esultado del examen.? gracias.  ,1,1,8,2,2018,3,5,2,1,0,54,10,191,0.0,0.7643979057591623,1,40,26,0.875,0.02617801047120419,4,0,20.435278,Exámenes
hola.  necesito ingresar al perfil aspirante y al poner el dni aparece: no existen datos para el aspirante ingresado. ya realice la pre-inscripción online.  gracias ,2,1,3,1,2017,2,7,0,0,1,17,3,165,0.0,0.806060606060606,1,28,13,0.8214285714285714,0.024242424242424242,3,0,38.42161,Ingreso a la Universidad
hola. no me deja ingresar a &quot;acceso para aspirantes&quot;. introduzco mi dni y sale un mensaje &quot;no existen datos para el aspirante ingresado&quot;. ya hice la preinscripcion online y la inscripcion en la univercidad. gracias ,3,4,5,1,2019,1,8,0,0,1,17,3,235,0.0,0.8,0,36,20,0.8888888888888888,0.03404255319148936,4,0,35.769928,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,7,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,29.362379999999998,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,7,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,29.362379999999998,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,7,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,29.362379999999998,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,7,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,29.362379999999998,Ingreso a la Universidad
hola! yo ya complete la pre-inscripción y cuando quiero ingresar con el numero de documento al usuario de aspirantes me indica que no existen datos. ,3,3,10,2,2018,0,5,0,0,1,43,7,149,0.0,0.8120805369127517,1,26,13,0.9615384615384616,0.013422818791946308,1,0,29.304031,Ingreso a la Universidad
"hola,ya ingrese como aspirante y seguí los pasos para la inscripción a cursadas pero luego no me llega el mail que dice que me mandan  ",2,1,2,1,2018,1,8,0,0,1,25,7,135,0.0,0.8,2,27,17,0.8888888888888888,0.007407407407407408,1,0,29.167484,Ingreso a la Universidad
necesito ingresar la inscripcion web y no me llega el enlace al mail para continuar los pasos ,2,1,3,1,2017,1,3,0,0,1,52,3,94,0.0,0.8191489361702128,0,18,11,1.0,0.0,1,0,29.012928000000002,Ingreso a la Universidad
"buenos días! mi pregunta es acerca de la inscripción para aspirantes, yo lleno el primer formulario vía web pero nunca me llega el correo para continuar la inscripción. quería consultar en ese caso que podría hacer.  ",0,4,2,1,2018,0,8,0,0,0,0,7,217,0.0,0.8110599078341014,6,38,20,0.8947368421052632,0.018433179723502304,2,0,28.790833000000003,Ingreso a la Universidad
"buenos días! mi pregunta es acerca de la inscripción para aspirantes, yo lleno el primer formulario vía web pero nunca me llega el correo para continuar la inscripción. quería consultar en ese caso que podría hacer.  ",0,4,2,1,2018,0,8,0,0,0,0,7,217,0.0,0.8110599078341014,6,38,20,0.8947368421052632,0.018433179723502304,2,0,28.790833000000003,Ingreso a la Universidad
"buenos días! mi pregunta es acerca de la inscripción para aspirantes, yo lleno el primer formulario vía web pero nunca me llega el correo para continuar la inscripción. quería consultar en ese caso que podría hacer.  ",0,4,2,1,2018,0,8,0,0,0,0,7,217,0.0,0.8110599078341014,6,38,20,0.8947368421052632,0.018433179723502304,2,0,28.790833000000003,Ingreso a la Universidad
"buenos días! mi pregunta es acerca de la inscripción para aspirantes, yo lleno el primer formulario vía web pero nunca me llega el correo para continuar la inscripción. quería consultar en ese caso que podría hacer.  ",0,4,2,1,2018,0,8,0,0,0,0,7,217,0.0,0.8110599078341014,6,38,20,0.8947368421052632,0.018433179723502304,2,0,28.790833000000003,Ingreso a la Universidad
