consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
"buenos días, quisiera consultar cuánto tiempo puedo estar regular en una materia hasta presentarme a  mesa de examen final y aprobar para no perder mi condición de regular. gracias. ",4,4,2,1,2017,0,3,3,1,0,54,4,182,0.0,0.8186813186813187,3,31,12,0.9354838709677419,0.016483516483516484,2,0,11.902211999999999,Exámenes
me tengo que inscribir para dar el examen final de una materia pero salta libre y yo estoy regular en la materia ,5,5,6,1,2018,2,6,4,1,0,54,4,113,0.0,0.8053097345132744,0,23,13,0.9565217391304348,0.0,1,0,11.898676,Exámenes
hola te hago una consulta como hago para anotarme para rendir los finales .no me aparece la opcion gracias ,0,1,12,2,2016,1,8,3,1,0,19,4,107,0.0,0.8130841121495327,0,20,13,0.9,0.009345794392523364,1,0,11.873032,Exámenes
"hay una version circulando que los examenes del dia 24/2 se correrrian para el dia 29/2. dado que el dia 24/2 tengo mesa de examen de administracion de las operaciones en san miguel y mi domicilio es en campana y ademas debo pedir permiso de examen en mi trabajo, quisiera saber, en lo posible, si es correcta esta informacion. saludos ",4,3,2,1,2016,3,3,1,1,1,3,4,336,0.0,0.7708333333333334,0,61,38,0.7540983606557377,0.01488095238095238,2,0,11.713657000000001,Exámenes
hola buenas noches. después de febrero&iquest; en qué mes hay mesa examen ? ,4,4,1,1,2018,3,7,4,1,0,54,1,76,0.0,0.7763157894736842,2,14,9,1.0,0.039473684210526314,1,0,11.533007000000001,Exámenes
"hola que tal? me dirigo para consultar la nota y estado del examen oral que realize el día martes 17 del corriente año, ya que pense que quede libre pero aparesco regular, cuantas veces se puede dar un final habiendo desaprobado tres veces la prueba de un final? gracias. ",2,3,5,1,2016,3,6,3,1,1,5,4,272,0.0,0.7941176470588235,1,50,28,0.86,0.01838235294117647,1,0,11.517989,Exámenes
"no puedo ingresar a mi perfil,quiero anotarme para poder rendir un final ",4,2,7,1,2019,1,1,1,1,1,5,1,73,0.0,0.821917808219178,0,13,6,1.0,0.0136986301369863,1,0,11.237516000000001,Exámenes
buenas tardes. mañana tengo un examen final por rendir y quería saber si hay alguna modificación por el paro de transportes estipulado para mañana. gracias ,0,3,12,2,2017,2,5,4,1,1,5,4,156,0.0,0.8269230769230769,2,26,11,0.9615384615384616,0.01282051282051282,2,0,11.209686,Exámenes
"hola que tal, queria preguntar cuantas veces puedo dar 1 final en estado regular ? gracias. ",0,4,2,1,2016,3,6,2,1,0,54,4,92,0.0,0.782608695652174,0,17,8,1.0,0.03260869565217391,1,0,11.004864999999999,Exámenes
quisiera saber cual es la mesa de examen del seminario de servicio del comercio exterior argentino ,5,4,8,2,2016,2,3,1,1,1,27,4,99,0.0,0.8383838383838383,0,17,9,0.8823529411764706,0.0,1,0,10.971572,Exámenes
hola. no me permite acceder a anotarme para rendir final. cual sera el problema?? gracias  ,2,1,12,2,2016,0,3,3,1,1,4,12,91,0.0,0.7802197802197802,0,17,9,0.9411764705882353,0.04395604395604396,2,0,10.866800999999999,Exámenes
mi pregunta es cuantas veces se puede rendir una materia teniendo dos ausentes y dos desaprobados? puedo rendir una vez mas la misma materia estando en la situacion mencionada anteriormente?  ,4,3,7,1,2016,1,6,3,1,1,5,4,192,0.0,0.828125,0,32,15,0.8125,0.010416666666666666,1,0,10.801672,Exámenes
hola. ya ha pasado una semana del que di el examen final de matematica 2 y todavía no se la nota y me tengo que anotar a las materias. como hago para saber el esultado del examen.? gracias.  ,1,1,8,2,2018,3,6,2,1,0,54,7,191,0.0,0.7643979057591623,1,40,26,0.875,0.02617801047120419,4,0,10.796337,Exámenes
hola buenas tardes.. queria consultar si puedo anotarme a rendir administracion general en chivilcoy el mes 8 que hay una mesa presente.. porque rendi el dia 12/7 en lujan y me fue mal entonces hable con clarisa ottaviano y me dijo que consulte por anotarne nuevamente la proxima mesa del mes 8 para rendir en chivilcoy.. gracias y espero su respuesta ,4,2,7,1,2018,1,7,3,1,1,3,4,352,0.0,0.7926136363636364,0,62,35,0.8225806451612904,0.017045454545454544,6,0,10.621833,Exámenes
restablecer mi contraseña para anotarme en turnos de examenes extraordinarios. ,6,3,1,1,2017,1,4,0,0,1,54,1,79,0.0,0.8607594936708861,0,11,5,1.0,0.012658227848101266,1,0,10.521317999999999,Exámenes
"hola, en agosto me había anotado para rendir el final de introducción a la administración en condición de regular y me saque un 4 en el final y quede regular. &iquest;tengo que volver a anotarme para rendir el final de esa materia? ",1,4,11,2,2016,0,7,0,0,0,54,4,232,0.0,0.7931034482758621,4,43,23,0.6976744186046512,0.017241379310344827,1,0,10.423277,Exámenes
"buenas tardes. hoy 14 de febrero me presenté para dar un final de la materia geografía ambiental, pero la profesora no se presento a la mesa. &iquest;es posible cambiar la fecha del examen para otro día de este mismo mes? ",2,2,2,1,2018,2,6,4,1,1,26,4,222,0.0,0.7837837837837838,3,41,24,0.8536585365853658,0.02252252252252252,2,0,10.373186,Exámenes
la pagina no me deja anotarme para dar los examenes finales. ,3,5,6,1,2016,0,7,3,1,1,43,4,61,0.0,0.8032786885245902,0,12,8,1.0,0.01639344262295082,1,0,10.335516,Exámenes
"hola, queria saber si monica peralta(profesora de administración general) va a estar en la mesa de examen de febrero. ",2,1,2,1,2017,2,7,0,0,0,54,4,118,0.0,0.8050847457627118,1,20,10,0.9,0.01694915254237288,1,0,10.302839,Exámenes
cuando tengo que anotarme y en donde para rendir el final del taller de análisis y resolución de problemas? ,2,4,2,1,2018,2,8,4,1,1,3,4,108,0.0,0.8148148148148148,2,20,10,0.9,0.009259259259259259,1,0,10.194204,Exámenes
a partir de que fecha me puedo anotar en un examen final ( portugués 1 ) el mismo es el 12-12-18. no puedo anotarme. ,5,1,12,2,2018,3,1,3,1,1,26,4,117,0.0,0.6837606837606838,1,25,14,0.92,0.017094017094017096,2,0,10.179226,Exámenes
"buenas tardes, quiero anotarme en un examen final. dado a que estoy a punto de perder la regularidad. el sistema no me permite ingresar. gracias ",3,2,7,1,2016,2,3,1,1,1,54,4,145,0.0,0.8,0,26,12,0.9615384615384616,0.027586206896551724,3,0,10.035098,Exámenes
"buenas tardes, quiero anotarme en un examen final. dado a que estoy a punto de perder la regularidad. el sistema no me permite ingresar. gracias ",3,2,7,1,2016,2,3,1,1,1,54,4,145,0.0,0.8,0,26,12,0.9615384615384616,0.027586206896551724,3,0,10.035098,Exámenes
buenas tardes! quisiera saber si es posible rendir los examenes que me aparecen sin cursarla. con el objetivo de adelantar. gracias ,0,2,1,1,2019,1,6,3,1,1,27,1,132,0.0,0.8181818181818182,0,22,10,1.0,0.022727272727272728,2,0,10.029347999999999,Exámenes
queria saber cuando era el periodo o de que dia a dia me podria anotar a rendir los 2 examenes finales ,1,1,7,1,2019,0,8,4,1,1,17,4,103,0.0,0.7864077669902912,0,22,13,0.9090909090909091,0.0,1,0,10.029347999999999,Exámenes
"hola disculpen otra consulta ,cuantas oportunidades de dar un final son ? se cuentan las ausencias tambien? antes de perder la regularidad.gracias ",1,4,11,2,2016,0,1,3,1,1,29,1,147,0.0,0.8231292517006803,0,23,12,0.9565217391304348,0.027210884353741496,1,0,10.013822,Exámenes
"la fecha para el final de sistemas administrativos, en la sede de lujan, es el dia 25/09, me encuentro con la solicitud aprobada para ficho examen. consulto como hago para anotarme en la nueva fecha en la misma sede, por motivo del paro de transporte previsto para dicha fecha.   ",4,3,9,2,2018,0,6,2,1,1,54,1,280,0.0,0.7785714285714286,0,52,30,0.7115384615384616,0.02142857142857143,2,0,9.998073,Exámenes
"desde la semana pasada que no puedo anotarme para el final de estadística, por favor podrían habilitarle la inscripción para rendir???? ",0,1,7,1,2018,2,3,3,1,1,54,7,136,0.0,0.8088235294117647,3,22,10,0.9090909090909091,0.03676470588235294,1,0,9.888191,Exámenes
"buenas tardes, no me aparece química industrial para anotarse en la última fecha a de final y quiero anotarme para rendir. ",3,3,7,1,2018,2,5,2,1,1,25,1,123,0.0,0.8130081300813008,2,22,10,0.9545454545454546,0.016260162601626018,1,0,9.888191,Exámenes
con cuanto se aprueba un examen final regular? ,2,2,8,2,2018,0,8,0,0,0,0,3,47,0.0,0.8085106382978723,0,9,4,1.0,0.02127659574468085,1,0,9.824561,Exámenes
"quisiera saber en cuantas materias me puedo inscribir por día y por semana, cuanto es lo que recomiendan también como para tener una idea. y cuales son las correlativas ",2,2,2,1,2017,3,6,0,0,1,43,1,169,0.0,0.8165680473372781,2,30,16,0.9333333333333333,0.011834319526627219,1,0,9.821087,Exámenes
"bueno dias, queria consultar por que no puedo anotarme en los examenes finales. gracias! ",0,1,12,2,2016,1,6,3,1,1,19,4,89,0.0,0.8089887640449438,0,15,6,1.0,0.033707865168539325,1,0,9.815497,Exámenes
no puedo anotarme porque no  recuerdo la clave  . pero tampoco me llega al mail y  mails me llegan . pero el de la facu no me llegó ,1,1,8,2,2018,2,3,3,1,1,3,1,132,0.0,0.75,1,32,22,0.6875,0.015151515151515152,2,0,15.002588000000001,Ingreso a la Universidad
hola si queria hacerles una consulta por que no me llego el mail para seguir el tramite con la inscripcion a la universidad al mail que escribi arriba ,1,3,10,2,2018,0,8,0,0,1,54,1,151,0.0,0.8145695364238411,0,29,19,0.8620689655172413,0.0,1,0,14.847660999999999,Ingreso a la Universidad
ingrese al sistema para inscribirme pero puse otro mail en el formulario. y no me llegan los demas mail para continuar con el registro de inscripcion. cada vez que quiero cambiar me dice que ya tengo un tramite vigete y que me van a reenviar el mail. pero el mail no es ese y nunca me llega el email reenviado ,1,2,12,2,2017,1,7,0,0,0,0,1,310,0.0,0.7967741935483871,0,61,41,0.7377049180327869,0.00967741935483871,3,0,14.745557999999999,Ingreso a la Universidad
no me llega el mail de la universidad para inscribirme me llega un mail pero como universidad belgrano belgrano y yo me anote sólo en esta  ,4,2,2,1,2018,0,4,0,0,1,54,4,140,0.0,0.8071428571428572,1,28,20,0.75,0.0,1,0,14.3187275,Ingreso a la Universidad
el 18 de octubre la incripcion o pre inscripcion se puede ir directamente a la universidad con toda la documentacion ,0,2,10,2,2017,1,1,4,1,1,5,4,117,0.0,0.811965811965812,0,21,14,0.9047619047619048,0.0,1,0,13.519203,Ingreso a la Universidad
"hola, quiero hacer la pre inscripcion por  wed pero no me llegan los mails ",1,5,10,2,2018,3,2,0,0,1,54,1,75,0.0,0.7866666666666666,0,16,10,0.9375,0.013333333333333334,1,0,13.111334,Ingreso a la Universidad
"hola, estoy haciendo la inscripcion online y me llego el mail del 1 paso, y el segundo mail ya no me llego, entonces quede a medias y no se como seguir ",3,4,10,2,2015,1,2,0,0,1,5,4,152,0.0,0.7697368421052632,0,32,19,0.8125,0.019736842105263157,1,0,12.945363,Ingreso a la Universidad
necesito ingresar la inscripcion web y no me llega el enlace al mail para continuar los pasos ,2,1,3,1,2017,1,3,0,0,1,52,1,94,0.0,0.8191489361702128,0,18,11,1.0,0.0,1,0,12.696905000000001,Ingreso a la Universidad
"buenos dias, no me llega el mail de la inscripcion web para el profesorado de educacion fisica ",4,3,11,2,2017,0,7,0,0,0,0,1,95,0.0,0.8105263157894737,0,18,11,0.8888888888888888,0.010526315789473684,1,0,12.696905000000001,Ingreso a la Universidad
en el mail de finalizacón de preescripción de ingreso no me llegan las asignaturas a seleccionar   ,2,1,2,1,2017,1,8,1,1,1,5,4,99,0.0,0.8181818181818182,2,19,13,0.7894736842105263,0.0,1,0,12.3588,Ingreso a la Universidad
hola buenas tardes. mi consulta es q no me llega el mail de confirmacion para seguir los paso para la inscripcion ,4,4,10,2,2018,1,7,0,0,1,0,1,114,0.0,0.8070175438596491,0,22,15,0.9545454545454546,0.008771929824561403,1,0,11.934626,Ingreso a la Universidad
consulta me inscribi en la  carrera de contador publico y aun no me llego ningun mail. queria saber si me pude inscribir o me tengo que acercar nuevamente a la universidad  ,2,2,11,2,2018,3,1,4,1,1,54,7,173,0.0,0.8034682080924855,0,34,19,0.8235294117647058,0.005780346820809248,1,0,11.788386000000001,Ingreso a la Universidad
"hola buenas tardes me llego el mail de aprobación de mis vacunas, y ya entregue mi certificado de titulo en tramite, pero me sigue diciendo que no cumplo los requisitos y ya entregue toda la documentación ",1,3,2,1,2017,2,7,0,0,1,52,4,205,0.0,0.8146341463414634,2,37,22,0.8378378378378378,0.00975609756097561,1,0,11.711659,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,4,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,11.586808999999999,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,4,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,11.586808999999999,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,4,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,11.586808999999999,Ingreso a la Universidad
buenos dias acabo de realizar la inscripcion web y no llega a mi mail el formulario para continuar con el proceso de inscripción ,2,2,2,1,2018,1,6,0,0,0,19,4,129,0.0,0.8217054263565892,1,24,15,0.9166666666666666,0.0,1,0,11.586808999999999,Ingreso a la Universidad
hola hago el primer paso para la inscripcion y no me llega ningun e-mail. no puedo continuar con el segundo paso para poder incribirme ,3,3,12,2,2018,1,5,1,1,1,52,4,135,0.0,0.8074074074074075,0,25,15,0.84,0.007407407407407408,1,0,11.258693,Ingreso a la Universidad
no me llega las aceptacion de la inscripcion. ,3,5,11,2,2017,0,8,1,1,1,5,1,46,0.0,0.8043478260869565,0,9,6,1.0,0.021739130434782608,1,0,10.519724,Ingreso a la Universidad
"hola buenas tardes queria consultarles  sobre la carrera de contador publico si es necesario que vuelva a presentar toda la documentacion para la inscripcion a dicha carrera porque todavia figuro como estudiante ,porque anteriormente curse comercio internacional  ",3,3,11,2,2016,1,4,3,1,1,54,4,264,0.0,0.8484848484848485,0,40,16,0.85,0.003787878787878788,1,0,10.506342,Ingreso a la Universidad
no me llego el mail de confirmacion ,3,3,10,2,2018,1,4,0,0,0,41,4,36,0.0,0.8055555555555556,0,8,6,1.0,0.0,1,0,10.261733999999999,Ingreso a la Universidad
no me llego el mail de confirmacion ,3,3,10,2,2018,1,4,0,0,0,41,4,36,0.0,0.8055555555555556,0,8,6,1.0,0.0,1,0,10.261733999999999,Ingreso a la Universidad
queria regularizar mi estado en la carrera y no me llego el mail que comentan en la pagina. como puedo hacerlo? ,0,3,7,1,2019,0,4,2,1,1,54,4,112,0.0,0.7946428571428571,0,22,13,0.9090909090909091,0.017857142857142856,1,0,10.254351,Ingreso a la Universidad
"el mail usado en la inscripcion no sirve. no puedo ingresar, necesitaria cambiarlo por el siguiente: mauro.attaque@gmail.com para ingresar al perfil de aspirante y anotarme a la cursada del primer cuatrimestre ",6,4,2,1,2017,2,7,0,0,1,3,1,210,0.0,0.8238095238095238,0,32,16,0.90625,0.023809523809523808,3,0,10.209273,Ingreso a la Universidad
no me llega mail para seguir con inscripción  ,3,2,12,2,2018,2,2,0,0,1,0,1,46,0.0,0.8043478260869565,1,10,7,0.9,0.0,1,0,10.143917,Ingreso a la Universidad
no me llega el imei para seguir con la inscripcion ,3,3,10,2,2018,1,8,0,0,1,0,4,51,0.0,0.803921568627451,0,11,8,1.0,0.0,1,0,10.141494,Ingreso a la Universidad
solo quiero saber si llego bien mi solicitud de inscripcion ,1,3,10,2,2018,1,7,0,0,1,43,7,60,0.0,0.8333333333333334,0,11,6,1.0,0.0,1,0,10.070598,Ingreso a la Universidad
"hola, no me llega el mail para poder terminar de completar la inscripción de ingreso para la carrera de licenciatura en trabajo social ",2,4,2,1,2017,0,7,0,0,1,0,9,135,0.0,0.8222222222222222,1,24,13,0.8333333333333334,0.007407407407407408,1,0,10.012969,Ingreso a la Universidad
hola recien me inscribi ala carrera de contador pero no me llega al mail el mensaje para seguir con la inscripción.  tengo otro mail por ahi con ese funcione seria: soledadunlu@hotmail.com ,1,3,10,2,2018,2,8,0,0,0,54,1,189,0.0,0.8095238095238095,1,33,21,0.8787878787878788,0.015873015873015872,2,0,9.974924,Ingreso a la Universidad
no me llega el correo para la pre inscripcion. como hago? ,0,3,11,2,2016,2,3,0,0,1,43,4,58,0.0,0.7758620689655172,0,12,8,1.0,0.034482758620689655,1,0,9.962398,Ingreso a la Universidad
no me llega el mail para restablecer mi contraseña.  ,1,1,2,1,2019,2,3,3,1,1,54,7,53,0.0,0.7924528301886793,0,11,8,0.9090909090909091,0.018867924528301886,1,0,9.958219999999999,Ingreso a la Universidad
no me llega el mail para seguir mi inscripción  ,2,5,1,1,2018,3,5,0,0,1,2,1,48,0.0,0.7916666666666666,1,11,8,0.9090909090909091,0.0,1,0,9.958219999999999,Ingreso a la Universidad
no me llega el mail para cambiar la clave ,1,4,2,1,2018,2,4,3,1,1,54,4,42,0.0,0.7857142857142857,0,10,7,1.0,0.0,1,0,9.958219999999999,Ingreso a la Universidad
no me llega el mail para cambiar la clave ,1,4,2,1,2018,2,4,3,1,1,54,4,42,0.0,0.7857142857142857,0,10,7,1.0,0.0,1,0,9.958219999999999,Ingreso a la Universidad
no me llega el mail para cambiar la clave ,1,4,2,1,2018,2,4,3,1,1,54,4,42,0.0,0.7857142857142857,0,10,7,1.0,0.0,1,0,9.958219999999999,Ingreso a la Universidad
no me llega el mail para cambiar la clave ,1,4,2,1,2018,2,4,3,1,1,54,4,42,0.0,0.7857142857142857,0,10,7,1.0,0.0,1,0,9.958219999999999,Ingreso a la Universidad
no me llego ningún mail para hacer él ingreso ,4,3,2,1,2018,0,6,0,0,1,52,4,46,0.0,0.8043478260869565,2,10,6,1.0,0.0,1,0,9.886025,Ingreso a la Universidad
hola no puedo acceder al sistema porque tuve que dar de baja mi email y llegan los mensajes a ese ustedes lo podran cambiar o tengo que asistir a la universidad ,3,1,3,1,2017,3,2,2,1,1,16,4,161,0.0,0.8074534161490683,0,32,19,0.9375,0.0,1,0,9.796782,Ingreso a la Universidad
"intento restablecer mi contraseña, pero no me llega el mail ",1,2,2,1,2019,0,3,1,1,1,18,1,60,0.0,0.8166666666666667,0,11,7,1.0,0.016666666666666666,1,0,9.779199,Ingreso a la Universidad
no me llega el mail para poner una contraseña nueva ,3,3,2,1,2019,0,6,4,1,1,43,4,52,0.0,0.8076923076923077,0,11,7,1.0,0.0,1,0,9.779199,Ingreso a la Universidad
necesito restablecer la contraseña y no me llega el mail.  ,1,1,3,1,2018,2,5,2,1,1,27,4,59,0.0,0.7966101694915254,0,12,7,0.9166666666666666,0.01694915254237288,1,0,9.779199,Ingreso a la Universidad
necesito restablecer la contraseña y no me llega el mail.  ,1,1,3,1,2018,2,5,2,1,1,27,4,59,0.0,0.7966101694915254,0,12,7,0.9166666666666666,0.01694915254237288,1,0,9.779199,Ingreso a la Universidad
hola hice la preinscripcion y no me llego ningun mail ,2,1,5,1,2017,3,1,0,0,1,5,12,54,0.0,0.8148148148148148,0,11,8,1.0,0.0,1,0,9.7083025,Ingreso a la Universidad
" buenas tardes, no me llega el mail para reestablecer mi contraseña. ",5,4,2,1,2019,1,8,4,1,1,54,4,69,0.0,0.7971014492753623,0,13,8,0.9230769230769231,0.028985507246376812,1,0,9.606501,Ingreso a la Universidad
me olvide contraseña y no me llega el mail para cambialra  ,3,1,3,1,2016,0,2,1,1,1,25,4,59,0.0,0.7966101694915254,0,13,9,0.8461538461538461,0.0,1,0,9.606501,Ingreso a la Universidad
me olvide contraseña y no me llega el mail para cambialra  ,3,1,3,1,2016,0,2,1,1,1,25,4,59,0.0,0.7966101694915254,0,13,9,0.8461538461538461,0.0,1,0,9.606501,Ingreso a la Universidad
hola  no me llega el e mail para el tercer paso ,1,4,2,1,2019,1,4,0,0,1,26,1,48,0.0,0.75,0,13,11,0.8461538461538461,0.0,1,0,9.606501,Ingreso a la Universidad
no me llego el link para completar el tercer paso de la inscripcion. ,0,5,2,1,2016,3,6,0,0,1,54,1,69,0.0,0.7971014492753623,0,14,10,0.9285714285714286,0.014492753623188406,1,0,9.555264999999999,Ingreso a la Universidad
inscripcion a la universidad ,3,3,10,2,2015,3,6,0,0,1,2,4,29,0.0,0.8620689655172413,0,5,3,1.0,0.0,1,0,9.49642,Ingreso a la Universidad
nome llega el mail para poder seguir el segundo paso de inscripción ,1,5,11,2,2016,2,5,0,0,1,54,4,68,0.0,0.8235294117647058,1,13,8,0.9230769230769231,0.0,1,0,9.439796000000001,Ingreso a la Universidad
"buenas tardes, queria solicitar el certificado analitico de asignaturas aprobadas con dicho porcentaje y la constancia de alumno  regular . muchisimas gracias  ",4,2,2,1,2017,1,4,2,1,1,5,1,160,0.0,0.8375,0,25,10,0.88,0.0125,1,0,28.97857,Pedido de Certificados
solicito certificado analitico con materias aprobadas  ,0,1,8,2,2017,1,2,1,1,1,1,1,55,0.0,0.8727272727272727,0,8,3,0.875,0.0,1,0,27.719148999999998,Pedido de Certificados
necesito certificado analitico con porcentaje de materias aprobadas y promedio de calificaciones para presentacion anual en sad campana. gracias. saludos ,6,2,2,1,2017,2,1,1,1,1,5,1,154,0.0,0.8571428571428571,0,21,8,0.9523809523809523,0.012987012987012988,2,0,22.792042000000002,Pedido de Certificados
hola.necesito  solicitar un analitico con porcentaje de materias rendidas.gracias ,3,1,8,2,2016,1,1,1,1,1,3,4,82,0.0,0.8536585365853658,0,11,5,0.9090909090909091,0.024390243902439025,2,0,21.659914,Pedido de Certificados
"buenos días. quería preguntar como debo hacer para solicitar u obtener el certificado de alumno regular con equivalencia de materias aprobadas, para presentar. espero su contestación lo antes posible. gracias! ",0,3,2,1,2017,0,5,2,1,1,54,12,210,0.0,0.8333333333333334,3,31,12,0.9354838709677419,0.023809523809523808,3,0,21.393547,Pedido de Certificados
"buenas noches:  solicito un certificado de alumno con las materias aprobadas con %, para presentar en el sad de moreno...muchas gracias ",2,2,8,2,2016,3,2,1,1,1,54,1,136,0.0,0.7941176470588235,0,23,13,0.8695652173913043,0.03676470588235294,3,0,20.03354,Pedido de Certificados
para solicitar un parcial analitico de las materias aprobadas  ,3,1,8,2,2016,2,1,1,1,1,5,1,63,0.0,0.8412698412698413,0,11,6,0.9090909090909091,0.0,1,0,19.750154000000002,Pedido de Certificados
solicito el certificado del porcentaje de materias del profesorado en ciencias de la educación. ,1,3,5,1,2017,3,3,3,1,1,55,4,96,0.0,0.84375,1,15,8,0.8666666666666667,0.010416666666666666,1,0,19.277264000000002,Pedido de Certificados
buenos dias:      necesito pedir un certificado de alumno regular con el porcentaje de materias aprobadas para presentar en direccion gral de escuelas del partido de moreno.            muchas gracias. ,0,4,2,1,2016,1,2,1,1,1,54,1,201,0.0,0.7661691542288557,0,45,28,0.5777777777777777,0.014925373134328358,2,0,19.007912,Pedido de Certificados
"estimados, solicito el porcentaje de materias aprobadas y la constancia de titulo en tramite  ",4,1,3,1,2017,1,3,1,1,1,5,12,94,0.0,0.8297872340425532,0,16,8,0.875,0.010638297872340425,1,0,18.987309,Pedido de Certificados
"buenas noches, por la presente solicito  certificado de analitico ",3,4,4,1,2016,3,1,2,1,1,5,4,66,0.0,0.8333333333333334,0,11,5,0.9090909090909091,0.015151515151515152,1,0,18.56876,Pedido de Certificados
hola. necesitaría el porcentaje de materias aprobadas. dónde lo tengo que solicitar?.. gracias! ,2,3,9,2,2015,0,4,2,1,1,43,4,96,0.0,0.8020833333333334,2,14,5,1.0,0.0625,4,0,18.473553,Pedido de Certificados
 queria solicitar certificado de las materias aprobadas con promedio  ,1,2,4,1,2017,3,6,2,1,1,43,4,70,0.0,0.8428571428571429,0,12,6,0.8333333333333334,0.0,1,0,18.23302,Pedido de Certificados
quisiera solicitar el formulario de materias aprobadas con el porcentaje de avance de carrera. ,2,4,3,1,2016,2,5,2,1,1,54,4,95,0.0,0.8421052631578947,0,15,7,0.8,0.010526315789473684,1,0,18.163729,Pedido de Certificados
quisiera obtener analitico y programas de las materias aprobadas. &iquest;como tengo que hacer? muchas gracias. atte. nicolas ,1,2,10,2,2015,2,3,2,1,1,25,4,126,0.0,0.8174603174603174,0,18,5,1.0,0.03968253968253968,3,0,17.83669,Pedido de Certificados
"buenas tardes, necesito tramitar el certificado con el porcentaje de materias aprobadas. cómo debo realizarlo? muchas gracias ",3,5,1,1,2019,0,2,1,1,1,48,4,126,0.0,0.8412698412698413,1,18,7,0.9444444444444444,0.023809523809523808,1,0,17.721481,Pedido de Certificados
hola buen dia queria solicitar el comprobante de porcentaje de materias aprobadas. desde ya muchas gracias!  ,0,4,4,1,2017,0,5,2,1,1,43,4,109,0.0,0.8256880733944955,0,18,9,0.8888888888888888,0.01834862385321101,1,0,17.574247,Pedido de Certificados
"buenas tardes, queria consultar si hay algun certificado, que brinde la universidad, que contenga el porcentaje del total de materias aprobadas? lo necesito para presentar en un empleo. y en caso de que pueda obtener el certificado, donde debo solicitarlo. desde ya muchas gracias! ",0,5,7,1,2017,1,7,3,1,1,5,1,282,0.0,0.8156028368794326,0,45,21,0.8666666666666667,0.028368794326241134,2,0,17.568338,Pedido de Certificados
necesito solicitar el porcentaje de materias aprobadas para el ingreso a la docencia. como así solicitar la libreta universitaria. saludos cordiales ,0,5,2,1,2016,3,3,1,1,1,5,12,149,0.0,0.8456375838926175,1,22,10,0.8636363636363636,0.013422818791946308,2,0,17.540539000000003,Pedido de Certificados
buenas tardes. necesito certificado de materias cursadas con porcentaje de materias aprobadas. cual es el tramite que debo realizar? muchas gracias ,0,4,6,1,2017,2,2,1,1,1,5,4,148,0.0,0.8378378378378378,0,22,9,0.9090909090909091,0.02027027027027027,2,0,17.266645,Pedido de Certificados
"hola,   como hago para solicitar el certificado analitico de asignaturas rendidas? ",0,5,7,1,2017,2,5,2,1,1,54,4,83,0.0,0.8192771084337349,0,14,8,0.8571428571428571,0.024096385542168676,1,0,17.04571,Pedido de Certificados
"buenas tardes, necesito presentar para el ingreso de un trabajo, me piden las materias aprobadas y las notas (analitico parcial) lo necesito urgente. desde ya muchas gracias. ",0,2,12,2,2016,1,4,2,1,1,54,12,175,0.0,0.8114285714285714,0,28,11,0.9285714285714286,0.022857142857142857,2,0,17.029081,Pedido de Certificados
&iquest;c&ograve;mo solicito el certificado analitico?  ya recibi el titulo de grado ,4,2,4,1,2016,2,2,1,1,1,4,12,85,0.0,0.8,0,13,6,0.8461538461538461,0.03529411764705882,1,0,17.011657999999997,Pedido de Certificados
hola cómo hago para obtener el certificado de boleto para mostrar en el colectivo el cual me piden ?? ,6,4,3,1,2018,3,3,4,1,0,43,12,102,0.0,0.7941176470588235,1,20,14,0.85,0.0196078431372549,1,0,16.80835,Pedido de Certificados
"buenos días, quisiera solicitar una certificado de materias aprobadas con porcentaje (sin aplazos) (es para ingreso a la docencia), &iquest;es posible hacerlo por este medio o tengo que ir a la universidad? desde ya, muchas gracias. ",3,4,8,2,2015,0,4,2,1,1,17,4,233,0.0,0.7982832618025751,1,37,17,0.9459459459459459,0.02575107296137339,1,0,16.775357999999997,Pedido de Certificados
"buenas tardes, quería solicitar el certificado de materias aprobadas con el porcentaje de la carrera hasta la fecha . es posible que lo envíen a la sede de san miguel que es en la cual curso. muchas gracias .  ",2,3,9,2,2016,1,4,2,1,1,5,1,210,0.0,0.7904761904761904,2,41,24,0.7560975609756098,0.01904761904761905,3,0,16.775357999999997,Pedido de Certificados
